FileName,Intercept,umol.L.sec,Temp.C
RW_T1_1_Dark_20240428_O2,229.4472497956307,-0.0037301338971106207,19.553052631578947
RW_T1_1_Light_20240428_O2,240.929047937411,0.015020341394025671,19.959642857142857
RW_T1_2_Dark_20240428_O2,231.8531628355956,-0.002910045248868707,19.806105263157896
RW_T1_2_Light_20240428_O2,245.58926053530277,0.0053908776573037935,20.260339285714284
RW_T1_3_Dark_20240428_O2,232.8311088709678,-0.0071572580645161464,19.875105263157895
RW_T1_3_Light_20240428_O2,257.7798701444359,0.016147800634642738,20.10721052631579
RW_T1_4_Dark_20240428_O2,182.3453587708141,-0.003584487742830721,19.619298245614033
RW_T1_4_Light_20240428_O2,193.66793307881773,0.013405837438423655,20.139125
RW_T1_5_Dark_20240428_O2,190.5793195999076,-0.0037601641998150524,19.919122807017544
RW_T1_5_Light_20240428_O2,193.68225282142853,0.009878096938775543,20.14044642857143
RW_T1_6_Dark_20240428_O2,238.55290803061214,-0.004773948979591788,19.752877192982456
RW_T1_6_Light_20240428_O2,255.0876544758063,0.007107620967742082,20.11255357142857
RW_T1_B_Dark_20240428_O2,229.8940947544628,-2.8063846007241505e-4,19.54161403508772
RW_T1_B_Light_20240428_O2,232.60970949622012,-3.3464074709362317e-4,19.96155357142857
RW_T10_55_Dark_20240429_O2,199.3477712303423,-0.004201387604070307,16.183666666666667
RW_T10_55_Light_20240429_O2,204.64538992501213,0.02208257942267375,16.37553448275862
RW_T10_56_Dark_20240429_O2,205.61761740105456,-0.00527821040594627,16.27856140350877
RW_T10_56_Light_20240429_O2,205.07358788306453,0.005877036290322564,16.29746551724138
RW_T10_57_Dark_20240429_O2,243.1691111220176,-0.0034425928722440933,16.129929824561405
RW_T10_57_Light_20240429_O2,245.6993705042016,0.012407695078031241,16.096706896551723
RW_T10_58_Dark_20240429_O2,251.59342956302524,-0.00450250420168067,16.299456140350877
RW_T10_58_Light_20240429_O2,254.38597975113123,0.016585859728506812,16.409689655172414
RW_T10_59_Dark_20240429_O2,258.45648100422824,-0.007165218463706767,16.285
RW_T10_59_Light_20240429_O2,259.3140868921774,0.011333524614920102,16.313137931034483
RW_T10_60_Dark_20240429_O2,258.03300756432236,-0.004420562226033897,16.308771929824562
RW_T10_60_Light_20240429_O2,255.50848006048386,0.010998568548387098,16.26640677966102
RW_T10_B_Dark_20240429_O2,223.27178759740272,4.1349965823589243e-5,16.28675438596491
RW_T10_B_Light_20240429_O2,223.21485325570208,9.28187274910768e-5,16.29798275862069
RW_T11_61_Dark_20240428_O2,236.10539290756304,-0.006388009603841553,20.087157894736844
RW_T11_61_Light_20240428_O2,274.4731526393728,0.004267395470383268,20.26532786885246
RW_T11_62_Dark_20240428_O2,202.34497663920453,-0.005493500811064747,20.177333333333333
RW_T11_62_Light_20240428_O2,206.16678434803,0.0038850703564728153,20.249366666666667
RW_T11_63_Dark_20240428_O2,239.348392987974,-0.0076192599444957635,20.094210526315788
RW_T11_63_Light_20240428_O2,250.50264724403496,0.03199697221383269,20.495533333333334
RW_T11_64_Dark_20240428_O2,227.5214724502774,-0.004113407724329278,20.049561403508772
RW_T11_64_Light_20240428_O2,238.0710192811841,0.028543579985905454,20.0971
RW_T11_65_Dark_20240428_O2,231.138939180006,-0.0072505662941708985,20.07961403508772
RW_T11_65_Light_20240428_O2,240.14245412812215,0.02301927613320995,20.148819672131147
RW_T11_66_Dark_20240428_O2,238.01404046117523,-0.0064987194337192775,20.22554385964912
RW_T11_66_Light_20240428_O2,244.33339436679174,-0.007917443714821778,21.16206557377049
RW_T11_B_Dark_20240428_O2,192.98791029602222,-7.678075855766425e-7,20.057736842105264
RW_T11_B_Light_20240428_O2,193.8468262036198,-5.027601809949859e-5,20.204081967213114
RW_T12_67_Dark_20240429_O2,197.88318494407923,-0.004571608469222235,16.271372881355934
RW_T12_67_Light_20240429_O2,204.25308360342552,0.01382258893280632,16.50784210526316
RW_T12_68_Dark_20240429_O2,204.6395315498703,-0.0038788987764182717,16.380389830508474
RW_T12_68_Light_20240429_O2,207.98260302778604,0.007605368468740644,16.447526315789474
RW_T12_69_Dark_20240429_O2,218.79304489898988,-0.00429323953823953,16.37233898305085
RW_T12_69_Light_20240429_O2,219.58766991465154,0.015276031294452316,16.460561403508773
RW_T12_70_Dark_20240429_O2,249.7426275725813,-0.007785504097579663,16.417745762711863
RW_T12_70_Light_20240429_O2,254.98989348404263,0.02405978343465041,16.625491228070175
RW_T12_71_Dark_20240429_O2,238.15198907041545,-0.009221629396439461,16.270155172413794
RW_T12_71_Light_20240429_O2,243.7553150000001,0.016442142857142822,16.275912280701753
RW_T12_72_Dark_20240429_O2,258.97832479582576,-0.004356750712989372,16.37549152542373
RW_T12_72_Light_20240429_O2,262.4227297297297,0.015234234234234312,16.453157894736844
RW_T12_B_Dark_20240429_O2,257.7344935648111,0.0014469856575641887,16.225620689655173
